ID	text	IsBiased	Coarse-Grained	Fine-Grained
0080_3009	民主黨立法會議員黃碧雲說「商業活動無所不包」，放寬檢疫會增加社區傳播風險。	1	1,1	0,0,0,2,2,0,0
0080_3010	公民黨立法會議員郭家麒批評，隱形病人隨時從關口入境「播毒」，豁免形同「引狼入室」。	1	1,1	2,0,0,1,2,0,0
0080_3011	醫學會傳染病顧問委員會主席梁子超認為，政府應觀察廣東省在五一後14至21天的情，除確診數據外，亦要觀察當地社會活動，才決定是否豁免跨境學童來港。	1	0,1	0,0,0,0,2,0,0
0080_3012	他認為跨境學童人數較多，獲豁免學童應是社區篩檢的優先組別，如有一定數量學童缺席，學校要申報。	1	0,1	0,0,0,0,2,0,0
0080_3013	梁子超還說，政府應為特定商務客豁免各省逐一商討，「不同省份有不同風險」，亦要盡量減低豁免人數，並為他們定限制，包括定居住安排、來回兩地次數，以及定期做病毒檢測，以防他們混入社區或濫用豁免。	1	0,1	0,0,0,0,2,0,0
0081_1000	李文亮被追頒「中國青年五四獎章」 網民：換不回您的生命	1	1,0	0,0,0,1,0,0,0
0081_1001	中共繼續為武漢疫情死亡的醫護人員，追封各種各類的榮譽。	0	0,0	0,0,0,0,0,0,0
0081_1002	繼當局將被稱為吹哨者的武漢中心醫院眼科醫生李文亮封為烈士後，今日再公佈把李文亮等醫護人員，追頒「中國青年五四獎章」。	1	1,0	0,1,0,0,0,0,0
0081_1003	可是，很多網民卻批評，當局把各種各樣的榮譽加到李文亮身上，都「換不回您的生命」。	1	1,0	0,0,0,1,0,0,0
0081_1004	當局公佈，將有33人追頒「中國青年五四獎章」，除了李文亮，還包括離世後才被追認為「三八紅旗手」的武漢協和江北醫院蔡甸區人民醫院消化內科女醫生夏思思、武漢江夏區第一人民醫院呼吸與危重症醫學科醫生彭銀華等。	0	0,0	0,0,0,0,0,0,0
0081_1005	當局公佈的李文亮得獎內容，完全沒提到他最早對外公開武漢疫情一事，僅提及李文亮的學歷、經歷，並稱他「勇於近距離接觸患者，始終堅持在醫療救治崗位上，1月上旬李文亮在工作上染疫，住院期間始終牽掛着抗疫一線，多次表示恢復以後還要上一線，於2月7日因救治無效因公殉職，年僅34歲」。	0	0,0	0,0,0,0,0,0,0
0081_1006	「即使把所有的榮譽都給你又能怎麼樣，你的家人怎麼辦？」	1	1,0	0,0,0,1,0,0,0
0081_1007	不少網民都在李文亮的微博中留言，恭喜他又得到了榮譽的同時，卻批評當局的做法，完全沒有任何的作用，只是「又多一枚獎章」。	0	0,0	0,0,0,0,0,0,0
0081_1008	網民更斥當局：「三個月前被訓誡，作為『謠言者』上了新聞直播間，轉眼又是烈士又是五四獎章。	1	1,0	0,1,0,1,0,0,0
0081_1009	誰來道歉呢？	1	1,0	0,0,0,1,0,0,0
0081_1010	啥時追責呢？」	1	1,0	0,0,0,1,0,0,0
0081_1011	甚至有網民批評當局：「我奉勸你們：內外公信力餘額皆已不足！」	1	1,0	0,0,0,2,0,0,0
0081_1012	「中國青年五四獎章」是由共青團中央、中華全國青年聯合會授予14至40歲，「政治進步、品德高尚、貢獻突出」的青年的最高榮譽。	1	0,1	0,0,0,0,1,0,0
0081_2000	李文亮被追頒獎章 網諷：人已死有何用	1	1,0	0,0,0,2,0,0,0
0081_2001	中國共產主義青年團第24屆「中國青年五四獎章」抗疫追授個人名單昨天公布，被視為新冠肺炎「吹哨者」、已逝醫師李文亮等人入選，引發爭議。	1	1,0	0,2,0,0,0,0,0
0081_2002	在官方簡介中，僅提到李「作為眼科醫生，他不懼危險，勇於近距離接觸患者」，隻字未提其因通報疫情遭訓誡對待，網民質疑「人已死，獎章有何用？」	1	1,0	0,0,0,2,0,0,0
0081_2003	學者則稱，這是官方變相認錯撫民。	1	1,1	0,0,0,1,1,0,0
0081_2004	上述名單共列33人。	0	0,0	0,0,0,0,0,0,0
0081_2005	在李文亮的介紹中，提到其1985年10月出生，中共黨員，碩士研究生學歷，生前為湖北省武漢市中心醫院眼科主治醫師。	0	0,0	0,0,0,0,0,0,0
0081_2006	「作為眼科醫生，他不懼危險，勇於近距離接觸患者。	0	0,0	0,0,0,0,0,0,0
0081_2007	除白天值班外，堅持5天一個夜班，負責管理8張床位，始終堅守在醫療救治崗位。	0	0,0	0,0,0,0,0,0,0
0081_2008	2020年1月上旬，他在工作中感染新冠肺炎，住院期間始終牽掛著抗疫一線，多次表示『恢復以後還要上一線』。	0	0,0	0,0,0,0,0,0,0
0081_2009	2月7日，因救治無效因公殉職，年僅34歲。」	0	0,0	0,0,0,0,0,0,0
0081_2010	名單中，另一位不幸染疫去世的武漢市蔡甸區人民醫院住院醫師夏思思也入選。	0	0,0	0,0,0,0,0,0,0
0081_2011	名單公布後，許多感到憤慨的網友紛紛在李的微博上留言，還有人嘲諷寫道「您被追授『中國青年五四獎章』，你需要嗎？」	1	1,0	0,0,0,2,0,0,0
0081_2012	中國問題學者胡星斗表示，李文亮被授予「五四青年獎章」及早前被評定為「烈士」，可看作中國政府「對此前對李文亮打壓的某種反省或者補償，也是為了撫慰廣大國民。	1	1,1	0,0,0,2,2,0,0
0081_2013	等於變相在李文亮最初處理問題上承認了錯誤」。	1	1,1	0,0,0,2,2,0,0
0081_2014	公開資料顯示，「中國青年五四獎章」是共青團中央、全國青聯授予14歲至40歲中國優秀青年的最高榮譽，旨在樹立政治進步、品德高尚、貢獻突出的優秀青年典型，反映當代青年的精神品格和價值追求。	1	0,1	0,0,0,0,1,0,0
0081_2015	李文亮被普遍視為新冠疫情的吹哨人，他率先在微博披露示警，12月30日，他看到一份病人的檢測報告，檢出SARS冠狀病毒高置信度陽性指標。	1	1,0	0,1,0,0,0,0,0
0081_2016	隨後，他被官方指控散布不實消息，並發出訓誡。	0	0,0	0,0,0,0,0,0,0
0081_2017	李文亮在感染新冠肺炎病逝後，被官方追認成了烈士。	0	0,0	0,0,0,0,0,0,0
0081_3000	曾被警方訓誡冠病“吹哨人” 李文亮被追授中國青年五四獎章	1	1,0	0,2,0,0,0,0,0
0081_3001	曾因對外透露冠病疫情而被警方訓誡的“吹哨人”李文亮，昨日被追授中國青年五四獎章。	1	1,0	0,1,0,0,0,0,0
0081_3002	昨日共有33名在疫情期間過世的人員，入選中國青年五四獎章抗疫追授個人名單。	0	0,0	0,0,0,0,0,0,0
0081_3003	該獎章是中國共產主義青年團中央和中華全國青年聯合會授予中國優秀青年的最高榮譽。	0	0,0	0,0,0,0,0,0,0
0081_3004	在追授名單的簡介中提到，生前是武漢市中心醫院眼科主治醫師的李文亮一直堅守崗位，他在1月感染冠病時，仍牽掛着抗疫一線，多次表示“恢復以後還要上一線”，但不幸在2月7日因救治無效逝世，年僅34歲。	0	0,0	0,0,0,0,0,0,0
0081_3005	簡介並未提及他“吹哨”的相關事件。	1	1,0	0,1,0,0,0,0,0
0081_3006	消息一齣，不少網民到李文亮的微博上“通知”他，並留言道：“李醫生，那些人給您追授了獎章。	1	1,0	0,0,0,2,0,0,0
0081_3007	可它有什麼意義呢？”	1	1,0	0,0,0,1,0,0,0
0081_3008	“我想你在那個世界里也是個好人，是個好醫生，並不會在意這邊的什麼獎章，就像這邊的訓誡一樣。”	1	1,0	0,0,0,2,0,0,0
0081_3009	李文亮去年底對外透露冠病疫情信息，隨後武漢警方指他造謠而加以訓誡。	0	0,0	0,0,0,0,0,0,0
0081_3010	李文亮去世後引發追責聲浪，武漢市公安局隨後在今年3月撤銷訓誡書，並向李文亮家屬道歉。	0	0,0	0,0,0,0,0,0,0
0081_3011	2月9日，中國駐法國大使館在官網發文稱，用“吹哨者”形容李文亮是“給他貼上政治化標簽”，“居心不良，目的是分裂中國民意”，並強調李文亮是一名中共黨員。	1	1,1	0,2,1,2,2,0,0
0081_3012	4月2日，湖北省政府將李文亮等14名逝世的一線抗疫人員，評定為首批烈士。	1	0,1	0,0,0,0,1,0,0
0082_1000	財經專題：農業國疫市減出口　物流受阻 全球糧食供應斷鏈	0	0,0	0,0,0,0,0,0,0
0082_1001	聯合國：肉價勢升	0	0,0	0,0,0,0,0,0,0
0082_1002	菜商不滿內地抬價	0	0,0	0,0,0,0,0,0,0
0082_1003	自翊經濟發達、資源充足的香港，想不到今年已經歷兩次搶購物資驚魂。	1	1,0	2,0,0,1,0,0,0
0082_1004	武漢肺炎疫情蔓延全球，在各國不同限制出入境措施下，農業國限制自家農產品出口，進口國則增加糧食輸入。	1	1,0	0,2,0,0,0,0,0
0082_1005	越南上周一度傳出停止大米出口，再次觸動港人搶購神經。	1	1,0	2,0,0,0,0,0,0
0082_1006	聯合國糧食及農業組織多次警告，縱使糧食供應穩定，但受物流限制及勞動力短缺影響，預計本月和下月的食品供應鏈將受到衝擊，出現糧食短缺。	1	1,0	0,0,0,1,0,0,0
0082_1007	市場人士預期肉類和新鮮食品價格，短期內或會上升。	0	0,0	0,0,0,0,0,0,0
0082_1008	搶米潮上周於本港再現，記者昨日到將軍澳百佳超市視察，場內貼出告示指，每宗交易限購兩包米及兩盒雞蛋。	1	1,1	2,0,0,0,1,0,0
0082_1009	現場所見，超市的米架只餘個別一、兩個牌子的米，但麵類及雞蛋仍有充足存貨。	1	0,1	0,0,0,0,1,0,0
0082_1010	其中一名百佳職員表示，連日來再現搶米人潮，「啲人唔知搞乜，又好似癲咗咁乜都搶」；她指現時整體供貨如常，但個別牌子的米通常會於當日下午才到貨，故上午貨架的貨不多。	1	1,1	3,0,0,1,1,0,0
0082_1011	按照《儲備商品條例》附屬規例，食米是香港唯一法定儲備商品，每因政局不穩、爆發搶糧潮時，政府都會因應時勢調整食米儲備，曾因戰亂調升至兩、三個月；至2003年特區政府開放食米市場，將儲備減至15天至今。	1	1,0	2,0,0,0,0,0,0
0082_1012	根據工業貿易署資料，今年頭三個月食米儲備存貨量為1.3萬公噸，若以香港人均每月食米量3.4公斤計算，應夠食1.8個月。	0	0,0	0,0,0,0,0,0,0
0082_1013	研究食物安全的本土研究社成員劉海龍認為，政府設定15天的日數，相信是假設香港缺米糧，在物流倉存及糧農系統運作正常下，也可好快補充存貨。	0	0,0	0,0,0,0,0,0,0
0082_1014	惟現在不少國家為應付疫情，加緊準備其糧食儲備，如果真的在4月、5月出事，「政府呢一刻提高儲備糧，搶唔搶得切呢？」	1	1,0	0,0,0,2,0,0,0
0082_1015	即使儲備加至三個月，「又有冇咁多位擺呢？」	1	1,0	0,0,0,2,0,0,0
0082_1016	不過他建議，「市民唔好存多過三個月，有多要分畀人」，強調不要盲目搶購，就能確保最多的人有足夠食物。	0	0,0	0,0,0,0,0,0,0
0082_1017	翻查資料，今年2月越南及柬埔寨分別佔本港食米進口25.5%及9.4%，主要進口的泰國佔53.1%。	0	0,0	0,0,0,0,0,0,0
0082_1018	泰國目前正實施緊急狀態遏制疫情蔓延，未知會否影響物流開支，從而提高泰國香米售價；香港米行商會理事長陳建年稱，暫時未見運輸有延後迹象，他強調即使有供應商加價，本港米商調整價格亦非常克制，「應該唔會好似口罩咁貴幾倍」。	0	0,0	0,0,0,0,0,0,0
0082_1019	聯合國糧食及農業組織就武漢肺炎疫情發表文章，指出縱使目前穀物庫存充足，但食品運輸或因物流限制及勞動力短缺影響，預計本月及5月食品供應將受到衝擊。	1	1,0	0,1,0,2,0,0,0
0082_1020	組織預計，肉類和易腐爛的新鮮食品價格或會在短時間內增加，發展中國家面臨的風險最高。	0	0,0	0,0,0,0,0,0,0
0082_1021	除了食米外，相信市民5月前仍需捱貴豬。	1	1,0	1,0,0,1,0,0,0
0082_1022	本港大部份食品靠外地輸入，其中活豬及蔬菜主要由內地供應。	0	0,0	0,0,0,0,0,0,0
0082_1023	前者早於2018年已受非洲豬瘟影響，令豬肉價格高企；以2018年6月、疫情爆發前為例，當時活豬平均拍賣價每擔（約50公斤）為1,165元，內地活豬供應量亦有4,601隻，直至周二，活豬平均拍賣價升至3,016元，較2018年貴近1.6倍，供應量卻只有1,771隻。	1	1,0	1,2,0,0,0,0,0
0082_1024	香港豬肉行總商會理事長許偉堅表示，貴豬的問題早於豬瘟時已存在，他指疫情後內地需要大規模殺豬，事後豬場又要經過消毒等工序，才可重新飼養豬隻；而一隻豬的成長期需時約七個月，及後要經檢測合格才可推出市場，這已花費相當多時間，而豬瘟疫情至去年底才基本完結。	1	0,1	0,0,0,0,1,0,0
0082_1025	現時內地肺炎疫情緩和，供港豬場逐步復工，供應量將會增加，最快到5月中，活豬拍賣價才漸趨平穩。	0	0,0	0,0,0,0,0,0,0
0082_1026	此外，今年2月蔬菜價格一度上升，菜心高見50元半斤，其後價格才逐漸回穩。	1	1,1	2,0,0,0,2,0,0
0082_1027	香港入口蔬菜批發商商會會長袁昌表示，現時供港蔬果中，主要來自昆明、山東及廣東，只有一部份來自湖南；至於港人最愛的寧夏菜心，於3月開始落種，最快兩個月後就會供港，袁昌稱現時港菜價格穩定，供應量充足。	1	1,1	1,0,0,0,2,0,0
0082_1028	不過，袁昌坦言有時亦很難接受內地的開價，「佢唔鍾意的時候，佢就唔賣住，過一兩日市面缺乏時就提高價錢出售」，他稱若遇到這情形，會如實向當局反映。	1	0,1	0,0,0,0,2,0,0
0082_1029	本土研究社成員劉海龍則認為，香港除要考慮儲備食糧日子，整體還要考慮自給率問題，包括香港有多少土地耕作或發展家禽業，可惜本地農業未成大器，港人食菜仍要靠大陸。	0	0,0	0,0,0,0,0,0,0
0082_1030	根據漁護署數字，2017年本港蔬菜食用量為88.6萬公噸；本地生產菜量只有1.5萬公噸，進口菜為87.6萬公噸，本地生產生佔比率僅1.7%。	0	0,0	0,0,0,0,0,0,0
0082_2000	疫情、油價戰衝擊 全球糧食價格3月重挫	1	1,0	2,0,0,0,0,0,0
0082_2001	聯合國糧農組織（FAO）2日表示，新冠肺炎疫情和全球油價重挫拖累需求，導致全球糧食價格3月重挫。	1	1,0	2,0,0,0,0,0,0
0082_2002	FAO的糧食價格指數3月為平均172.2點，較2月時下滑4.3%；該指數追蹤一籃子穀物、油籽、乳製品、肉類、砂糖的每月變動狀況。	0	0,0	0,0,0,0,0,0,0
0082_2003	FAO資深經濟學家阿巴希安（Abdolreza Abbassian）表示：「糧食價格下滑的因素主要來自需求面，而非供給面；需求方面受到經濟前景進一步惡化的影響。」	0	0,0	0,0,0,0,0,0,0
0082_2004	FAO小幅上調穀物生產預測，預估2019年總產量為27.21億噸，略高於原先預測的27.19億噸，較2018年增加約2.4%。	0	0,0	0,0,0,0,0,0,0
0082_2005	FAO的糖價指數跌幅最大，較2月下滑19.1%，主因疫情導致許多國家採取封鎖措施，使消費減少；此外，近來油價崩跌，使乙醇生產商對糖的需求降低。	1	1,0	2,0,0,0,0,0,0
0082_2006	蔬菜油價格指數3月下跌12%，因礦物油價格下跌以及疫情對市場衝擊的不確定性日益升高，導致棕櫚油價格大跌。	0	0,0	0,0,0,0,0,0,0
0082_2007	FAO分析師索內斯（Peter Thoenes）表示：「過去一個月來，油價下跌逾50%，對生質燃料產生巨大的下行衝擊；生質燃料是砂糖和蔬菜油市場的重要需求來源。」	0	0,0	0,0,0,0,0,0,0
0082_2008	乳製品價格指數3月下跌3%，肉價指數下滑0.6%，穀物價格指數則下跌1.9%。	0	0,0	0,0,0,0,0,0,0
0082_3000	中國商務部吁民眾不必擔心糧食短缺問題	0	0,0	0,0,0,0,0,0,0
0082_3001	針對中國不少民眾對冠病疫情之下糧食短缺的擔心，中國商務部消費促進司副司長王斌今天信心喊話，表示中國就算不從國外進口，也不會導致國內糧食供給短缺。	1	1,1	0,0,0,2,2,0,0
0082_3002	王斌指出，中國去年的小麥、玉米、大米三大主糧庫存結餘高達2.8億多噸，“完全可以實現自給自足”。	1	1,1	0,0,0,2,2,0,0
0082_3003	對此，他呼籲消費者不必擔心糧食供應短缺及價格大幅上漲問題。	1	0,1	0,0,0,0,2,0,0
0082_3004	同時，也無須集中批量購買在家中囤積糧食。	1	0,1	0,0,0,0,2,0,0
0082_3005	王斌還說，中國2019年的糧食總產量達6.64億噸，比2018年增加0.9%，創歷史最高水平，實現了“16連豐”。	1	1,1	1,1,0,0,2,0,0
0082_3006	而且在疫情期間，政府持續出台扶持農業生產的政策措施，“今年全年糧食豐收是大概率事件”。	1	0,1	0,0,0,0,2,0,0
0082_3007	《新京報》引述官方數據指出，中國小麥的產量在1.3億至1.4億噸，且已經保持多年，每年進口量僅500萬噸左右；2019年中國稻穀及白米總進口量255萬噸，也僅占國內消費量的1.28%。	1	0,1	0,0,0,0,1,0,0
0082_3008	不過，與小麥、稻穀、玉米不同，中國大豆的需求主要依靠進口來解決，是世界上最大的大豆進口國。	0	0,0	0,0,0,0,0,0,0
0082_3009	據中國海關總署發佈的數據，中國2019年大豆進口總量8551.1萬噸，為歷史第二高峰。	0	0,0	0,0,0,0,0,0,0
0082_3010	其中，巴西、美國、阿根廷是中國大豆的主要進口國。	0	0,0	0,0,0,0,0,0,0
0082_3011	中國人民大學經濟學院院長劉守英說，疫情對中國糧食的總量供給不會帶來太大的影響，但會加劇結構性矛盾，而大豆的供給問題會是今年中國糧食的一個“坎”。	1	1,0	1,0,0,0,0,0,0
0082_3012	世貿組織總幹事阿澤維多、聯合國糧農組織總幹事屈冬玉和世衛總幹事譚德塞31日發表聯合聲明說，全球有數以百萬計人口的糧食安全和生計依賴於國際貿易。	0	0,0	0,0,0,0,0,0,0
0082_3013	各國在採取措施遏制冠病大流行的速度時，必須同時採取措施緩解對糧食供應可能造成的衝擊，或是給全球貿易和糧食安全帶來影響。	0	0,0	0,0,0,0,0,0,0
0082_3014	“最重要的是，這有助於避免出現恐慌性搶購和囤積食品及其他必需品的行為。”	1	1,0	0,2,0,0,0,0,0
0082_3015	聲明提醒，各國在採取措施保護各自公民健康福祉時，應確保涉及貿易的措施不對糧食供應鏈造成擾動，具體包括阻礙農業和食品業勞工流動、食品集裝箱在邊境超期滯留造成損耗和浪費等。	0	0,0	0,0,0,0,0,0,0
0082_3016	聲明警告，食品供應領域存在的不確定性有可能導致各國競相實施出口限制，從而造成全球市場短缺，食品價格飆升和波動性增強。	1	1,0	0,0,0,2,0,0,0
0082_3017	過去的危機告訴世人，限制出口尤其危害到低收入和食品不足的國家。	1	1,0	0,0,0,2,0,0,0
0083_1000	約翰遜染疫 病情惡化轉ICU	0	0,0	0,0,0,0,0,0,0
0083_1001	因感染新型冠狀病毒並持續出現發燒等病症的英國首相約翰遜。	0	0,0	0,0,0,0,0,0,0
0083_1002	由於病情持續惡化，按醫療團隊的建議，轉送深切治療部（ICU）。	0	0,0	0,0,0,0,0,0,0
0083_1003	自3月27日起，英國首相約翰遜（Boris Johnson）宣佈確診感染新型冠狀病毒，已開始隔離，但仍會領導英國的抗疫工作。	0	0,0	0,0,0,0,0,0,0
0083_1004	約翰遜早前入院後，政府官員一直表示，他的健康狀況良好。	1	0,1	0,0,0,0,2,0,0
0083_1005	住房、社區及地方政府事務大臣Robert Jenrick曾預言，約翰遜能很快能夠康復出院。	1	0,1	0,0,0,0,2,0,0
0083_1006	首相府表示，約翰遜現時意識清醒。	1	0,1	0,0,0,0,2,0,0
0083_1007	有英國傳媒報道，約翰遜已開始使用呼吸機。	1	0,1	0,0,0,0,2,0,0
0083_1008	約翰遜已指示外相藍韜文，在他治療期間暫時代理首相職務。	1	0,1	0,0,0,0,2,0,0
0083_1009	藍韜文表示，將繼續遵從約翰遜的指示，帶領整個國家對抗新型肺炎疫情。	1	1,1	0,0,0,1,2,0,0
0083_2000	約翰遜一旦病逝會點？ 暫無副首相 藍韜文成「指定倖存者」	1	1,0	0,1,0,0,0,0,0
0083_2001	英國首相約翰遜因武漢肺炎病情惡化，被送入醫院深切治療部，指定外相藍韜文（Dominic Raab）暫代首相職務。	1	1,0	0,2,0,0,0,0,0
0083_2002	不像美國總統若出事由副總統遞補職務，英國首相並沒有憲政上的明文代理人，英國副首相也非常設職位，首相通常會直接指定代理人，就如今次藍韜文的情況。	0	0,0	0,0,0,0,0,0,0
0083_2003	如果首相不幸身亡，執政的多數黨政府閣員可直接推派一名繼任者禀告英女皇。	0	0,0	0,0,0,0,0,0,0
0083_2004	英國首相在任內病重入院無法執行職務的情況並不常見，上一次發生在2003年10月，時任首相貝理雅因心臟問題入院近五小時，他出院後兩天便恢復上班，當時由外相施仲宏代他到下議院就歐盟峯會結果發表聲明，此事並未交由他的副首相彭仕國負責。	0	0,0	0,0,0,0,0,0,0
0083_2005	歷史再往前追溯，1983年時任首相戴卓爾夫人做過一個小時的眼手術，來修復右眼視網膜；1957年的首相艾登（Anthony Eden）則是長期受膽囊疾病所苦，最終辭職。	0	0,0	0,0,0,0,0,0,0
0083_2006	英國副首相職位由首相決定政府是否設置，職能也因應首相指定各有不同，往往從兼任其他內閣職位獲得權力。	0	0,0	0,0,0,0,0,0,0
0083_2007	此職位自邱吉爾首任政府開始出現，在戴卓爾夫人上任前懸空長達20多年，英國對上一次有副首相是卡梅倫首任聯合政府，由自由民主黨時任黨魁紀理歷擔任，自卡梅倫2015年籌組保守黨多數黨政府後，副首相職位一直懸空。	0	0,0	0,0,0,0,0,0,0
0083_2008	卡梅倫前一任首相白高敦也沒有委任副首相，再前一任首相貝理雅則在1997年組成工黨政府時，便指定工黨時任副黨魁彭仕國為副首相，至2007年卸任。	0	0,0	0,0,0,0,0,0,0
0083_2009	在此之前，馬卓安和戴卓爾夫人也在擔任首相後期委任過副首相。	0	0,0	0,0,0,0,0,0,0
0083_2010	約翰遜政府雖未設置副首相，但早於上月22日英國《星期日泰晤士報》報道政府的「指定倖存者」（Designated Survivor）方案，已將藍韜文指定為約翰遜的「指定倖存者」，當約翰遜病倒，他便會代理首相職務，而每名主要官員都會有緊急代理人。	1	1,1	0,1,0,0,2,0,0
0083_2011	《每日電訊報》周一報道指，如果首相決定遵從傳統，在他以下指揮鏈按序為藍韜文、財相辛偉誠、內政大臣彭黛玲和蘭開斯特公爵領地大臣高文浩，「指定倖存者」名單上有20多人。	1	0,1	0,0,0,0,2,0,0
0083_2012	智庫政府研究所（Institute for Government）表示，如果首相不幸身亡，而執政政府如現在一樣是多數黨政府，閣員可即推派出一名繼任者，稟告英女皇伊利沙伯二世。	1	0,1	0,0,0,0,1,0,0
0083_3000	英國首相約翰遜病情惡化 已被送入加護病房	0	0,0	0,0,0,0,0,0,0
0083_3001	英國首相約翰遜因冠病癥狀惡化，於當地時間周一被送入加護病房。	0	0,0	0,0,0,0,0,0,0
0083_3002	英國首相府表示，約翰遜星期天晚上已入院治療，併進行諸多檢驗。	1	0,1	0,0,0,0,2,0,0
0083_3003	不過，他的病情在周一下午惡化後，被轉送至位於倫敦市中心的聖托馬斯醫院加護病房。	1	0,1	0,0,0,0,2,0,0
0083_3004	英國首相府表示，約翰遜被轉入重症監護室是一種預防性措施，“以防他可能需要呼吸機幫助身體恢復”。	1	0,1	0,0,0,0,2,0,0
0083_3005	一名消息人士稱，約翰遜目前仍然意識清醒。	1	0,1	0,0,0,0,2,0,0
0083_3006	倫敦大學學院醫學影像學教授Derek Hill則表示，“毫無疑問，事態轉變意味着約翰遜病情很嚴重”。	1	1,1	0,0,0,2,2,1,0
0083_3007	55歲的約翰遜在上個月26日確診感染冠病後，在首相府自行隔離了10天。	0	0,0	0,0,0,0,0,0,0
0083_3008	他也是全球第一位宣佈自己確診感染冠病的大國領導人。	1	1,0	1,0,0,0,0,0,0
0083_3009	另一方面，首相府一位發言人表示，約翰遜已要求外長拉布（Dominic Raab）在必要時代行其職責。	1	0,1	0,0,0,0,2,0,0
0083_3010	拉布受訪時表示，約翰遜在重症監護的情況下接受治療期間，政府將繼續確保其制定的抗疫計劃得以執行。	1	0,1	0,0,0,0,2,0,0
0083_3011	他說：“首相現在很安全......	1	0,1	0,0,0,0,2,0,0
0083_3012	政府的重點將繼續放在確保首相制定的方向，以及所有確保我們能夠戰勝疫情並帶領國家挺過這場挑戰的所有計劃都能向前推進。”	1	0,1	0,0,0,0,2,0,0
0083_3013	拉布成長於英格蘭南部的白金漢郡（Buckinghamshire），在牛津大學攻讀法律後成為律師，專精項目融資、國際訴訟與競爭法規。	0	0,0	0,0,0,0,0,0,0
0083_3014	拉布在約翰遜2019年7月上臺後的第一任內閣中就擔任外長。	0	0,0	0,0,0,0,0,0,0
0083_3015	特朗普盼約翰遜儘快康復	0	0,0	0,0,0,0,0,0,0
0083_3016	對於約翰遜病情惡化，美國總統特朗普表示全體美國人都在祈禱約翰遜康復。	0	0,0	0,0,0,0,0,0,0
0083_3017	特朗普在新聞簡布會上說：“他（約翰遜）真的是非常特別的一個人......	1	1,1	0,0,0,1,2,0,0
0083_3018	堅強、果斷、不退縮、不放棄。”	1	1,1	0,0,0,1,2,0,0
0083_3019	特朗普並稱，他已要求兩家醫葯公司開發有潛能的療法，並與英國政府取得聯繫、為他們提供服務。	1	0,1	0,0,0,0,2,0,0
0083_3020	“我們已經聯繫了約翰遜的所有醫生，我們會看看情況如何。”	1	0,1	0,0,0,0,2,0,0
0083_3021	英國衛生和社會保障部公佈最新數據，截至當地時間4月6日，英國共新增3802起確診病例，比此前一天減少約2000起；439起死亡病例，此前一天是621起死亡病例。	1	0,1	0,0,0,0,2,0,0
0083_3022	目前累計5萬1608起確診病例，以及5373起死亡病例。	1	0,1	0,0,0,0,2,0,0
0084_1000	美羅斯福號航母染疫 艦長求救竟遭拔官	1	1,0	2,0,0,1,0,0,0
0084_1001	美國海軍代理部長2日將艦長撤職，理由是他處理航母疫情的溝通方式欠妥。	0	0,0	0,0,0,0,0,0,0
0084_1002	美海軍代理部長默德利（Thomas B. Modly）表示，克羅齊爾不應該將充滿情緒、描述近5000名官兵受到疫情威脅的備忘錄影印給許多人，導致國防部高層看到前，內容就已經洩漏給媒體。	1	1,0	0,0,0,2,0,0,0
0084_1003	克羅齊爾把備忘錄印給20到30人。	0	0,0	0,0,0,0,0,0,0
0084_1004	默德利澄清，克羅齊爾並非因為涉嫌將備忘錄洩露給媒體而遭到懲處，指克羅齊爾未依安全管道按照指揮系統反映，增加洩密機會。	0	0,0	0,0,0,0,0,0,0
0084_1005	默德利表示，羅斯福號上有114人確診新冠肺炎，但狀況不嚴重，克羅齊爾誇大航母狀況嚴重性。	0	0,0	0,0,0,0,0,0,0
0084_1006	備忘錄中說，如果不盡快採取行動，可能有50名官兵送命。	1	1,0	0,0,0,2,0,0,0
0084_1007	默德利說，克羅齊爾處理備忘錄的方式，顯示他在這場危機處理的判斷力欠佳。	1	1,0	0,0,0,2,0,0,0
0084_1008	他說，「這封信錯誤呈現航母上的實際狀況，製造不必要的些微恐慌。」	0	0,0	0,0,0,0,0,0,0
0084_1009	他說，克羅齊爾製造海軍和政府失能的印象，而失能並非事實。	0	0,0	0,0,0,0,0,0,0
0084_1010	默德利表示，未受上級壓力，因為他未和白宮討論撤換克羅齊爾，但他決定撤換克羅齊爾後，曾告訴國防部長艾思博，而艾思博表示，支持他的任何決定。	0	0,0	0,0,0,0,0,0,0
0084_1011	克羅齊爾遭拔官消息曝光後，美國國會眾院軍事委員會的民主黨議員表示，克羅齊爾作法雖有疏失，可是，在抗疫的關鍵時期撤換他，可能讓官兵面臨更大風險、影響艦隊戰備能力，撤職是過度反應之舉。	1	1,1	1,0,0,2,1,0,0
0084_2000	向30人揭航母爆武肺　美艦長被炒　 軍方遭質疑打壓吹哨者	1	1,0	1,4,0,0,0,0,0
0084_2001	正當美國的武漢肺炎死亡人數突破6,000宗，被指輕敵的特朗普政府再涉「白色恐怖」。	1	1,0	0,3,0,0,0,0,0
0084_2002	日前上書揭露航空母艦「羅斯福號」（USS Theodore Roosevelt）疫情的克羅澤（Brett Crozier）上校，被指「危機判斷失當」解除艦長職務。	0	0,0	0,0,0,0,0,0,0
0084_2003	外界質疑軍方打壓吹哨者，恐引起寒蟬效應。	1	1,1	0,2,0,2,1,0,0
